category_class	txgnn	medical_specialization	anatomical	is_pathogen_caused	is_cancer	is_glucose_dysfunction	tag_existing_treatment	tag_QALY_lost
MONDO:0008640	autoimmune_diseases | inflammatory_disease | lymphocytic_vasculitis_is_a_form_of_another_type_of_condition_but_it_can_also_be_considered_an_inflammatory_disease	hematology | rheumatology	immune_disorder | lymphatic_disorder | vascular_disorder	False	False	False	TRUE	MEDIUM
MONDO:0012352	autoimmune_diseases|inflammatory_disease	dermatology | immunology | rheumatology	immune_disorder | lymphatic_disorder | vascular_disorder	False	False	False	TRUE	MEDIUM
MONDO:0014306	inflammatory_disease | autoimmune_diseases | metabolic_disorder	genetics_and_genomics | hematology | rheumatology	immune_disorder | vascular_disorder	False	False	False	TRUE	VERY HIGH
MONDO:0956980	neurodegenerative_disease | cardiovascular_disorder	neurology | cardiology | neurology	brain_disorder|vascular_disorder	False	False	False	FALSE	MEDIUM
MONDO:0002552	neurodegenerative_disease | cardiovascular_disorder	neurology | cardiology | hematolog | pulmonolog	muscle_disorder | spinal_disorder | vascular_disorder	False	False	False	FALSE	MEDIUM
MONDO:0010177	cardiovascular_disorder | vascular_disorder	cardiology | renal medicine	kidney_disorder | vascular_disorder	False	False	False	FALSE	VERY HIGH
MONDO:0008639	cardiovascular_disorder | anatomic_abnormality	pediatric | obstetrics_and_gynecology | genetics_and_genomics | hematology	vascular_disorder|blood_bone_marrow_disorder	False	False	False	FALSE	NONE
MONDO:0022293	cardiovascular_disorder | vascular_disorder	urology | vascular disorder suggests also cardiothoracic |	vascular_disorder | reproductive_system_disorder	False	False	False	TRUE	MEDIUM
MONDO:0005621	cardiovascular_disorder|neurodegenerative_disease|inflammatory_disease	neurology|cardiology	brain_disorder|vascular_disorder	False	False	False	FALSE	HIGH
MONDO:0800311	neurodegenerative_disease | anemia	pediatric | urology | genetics_and_genomics	reproductive_system_disorder | ear_disorder	False	False	False	FALSE	LOW
MONDO:0010511	anemia | adrenal_gland_disease	pediatric | genetics_and_genomics | urology	kidney_disorder | urinary_tract_disorder	False	False	False	FALSE	HIGH
MONDO:0004720	autoimmune_diseases|inflammatory_disease	pediatric | dermatology	immune_disorder | skin_disorder	True	False	False	TRUE	LOW
MONDO:0000338	autoimmune_diseases | inflammatory_disease | infectious_disease	pediatric | dermatology | other	immune_disorder | lymphatic_disorder	True	False	False	TRUE	VERY HIGH
MONDO:0957577	metabolic_disorder | neurodegenerative_disease	dermatology | genetics_and_genomics | pediatrics | hematology	skin_disorder | liver_disorder	False	False	False	TRUE	HIGH
MONDO:0008297	metabolic_disorder | anemia	dermatology | genetics_and_genomics | hematology | hepatology	skin_disorder | liver_disorder	False	False	False	TRUE	HIGH
MONDO:0008638	cardiovascular_disorder|inflammatory_disease	dermatology | vascular surgery is not in the list so cardiology	vascular_disorder|skin_disorder	False	False	False	TRUE	MEDIUM
MONDO:0001498	metabolic disorder | inflammatory disease | cardiovascular disorder	urology|andrology	reproductive_system_disorder | vascular_disorder	False	False	False	TRUE	MEDIUM
MONDO:0010919	autoimmune_diseases|inflammatory_disease	pediatric | dermatology	immune_disorder | skin_disorder	True	False	False	TRUE	HIGH
MONDO:0007012	neurodegenerative_disease | mental_health_disorder	neurology | genetics_and_genomics	brain_disorder | spinal_disorder | other	False	False	False	FALSE	VERY HIGH
MONDO:0017810	neurodegenerative_disease|metabolic_disorder	neurology | genetics_and_genomics	brain_disorder | other	False	False	False	FALSE	HIGH
MONDO:0018692	neurodegenerative_disease | prionopathy	genetics_and_genomics | neurology	brain_disorder|muscle_disorder|spinal_disorder	False	False	False	FALSE	HIGH
MONDO:0600026	autoimmune_diseases | inflammatory_disease	pediatric | pulmonology	lung disorder | vascular disorder	True	False	False	TRUE	HIGH
MONDO:0011712	autoimmune_diseases|inflammatory_disease	genetics_and_genomics | dermatology | other	skin_disorder | joint_disorder	False	False	False	TRUE	MEDIUM
MONDO:0007333	autoimmune_diseases|inflammatory_disease	genetics_and_genomics | dermatology	immune_disorder | skin_disorder | joint_disorder	False	False	False	FALSE	MEDIUM
MONDO:0019508	autoimmune_diseases|inflammatory_disease	genetics_and_genomics | dermatology | pediatric	skin_disorder | immune_disorder | joint_disorder | vascular_disorder	False	False	False	FALSE	MEDIUM
MONDO:0010959	neurodegenerative_disease|metabolic_disorder|autoimmune_diseases	genetics_and_genomics | pediatric | neurology	kidney_disorder | other	False	False	False	FALSE	MEDIUM
MONDO:0010754	neurodegenerative_disease | cancer | autoimmune_diseases | inflammatory_disease	genetics_and_genomics | oncology | pediatric	kidney_disorder | bone_disorder | vascular_disorder	False	False	False	FALSE	HIGH
MONDO:0014242	neurodegenerative_disease | metabolic_disorder | inflammatory_disease | autoimmune_diseases	genetics_and_genomics | pediatric | neurology | developmental disorders	liver_disorder | kidney_disorder | blood_bone_marrow_disorder	False	False	False	FALSE	HIGH
MONDO:0011070	neurodegenerative_disease|metabolic_disorder	genetics_and_genomics | pediatric | genetics_and_genomics	kidney_disorder | liver_disorder	False	False	False	FALSE	HIGH
MONDO:0017813	neurodegenerative_disease | metabolic_disorder	genetics_and_genomics | pediatrics | neurology	liver_disorder | kidney_disorder | joint_disorder | bone_disorder | vascular_disorder | immune_disorder | lymphatic_disorder	False	False	False	FALSE	VERY HIGH
MONDO:0010175	neurodegenerative_disease|metabolic_disorder|autoimmune_diseases|inflammatory_disease	neurology|pediatric	brain_disorder | liver_disorder	False	False	False	FALSE	MEDIUM
MONDO:0020395	cardiovascular_disorder | congenital_heart_disease	cardiology | pediatric | pulmonology	heart_disorder lung_disorder	False	False	False	TRUE	MEDIUM
MONDO:0004607	cancer | adrenal_gland_disease | other	oncology | gastroenterology	liver_disorder | upper_gastrointestinal_disorder	False	True	False	FALSE	VERY HIGH
MONDO:0044768	neurodegenerative_disease | cancer	neurology|otolaryngology	brain_disorder | throat_disorder	False	True	False	FALSE	MEDIUM
MONDO:0021723	mental_health_disorder | psychological_disease	obstetrics_and_gynecology | urology	reproductive_system_disorder | muscle_disorder	False	False	False	TRUE	MEDIUM
MONDO:0002143	cancer | other	obstetrics_and_gynecology|oncology	reproductive_system_disorder|lower_gastrointestinal_disorder	False	True	False	TRUE	HIGH
MONDO:0003946	cancer|gynecological_disorder	obstetrics_and_gynecology | oncology	reproductive_system_disorder | lower_gastrointestinal_disorder	False	False	False	FALSE	MEDIUM
MONDO:0004461	cancer|adrenal_gland_disease	obstetrics_and_gynecology|oncology	reproductive_system_disorder|lower_gastrointestinal_disorder	False	True	False	FALSE	LOW
MONDO:0001779	cancer | infectious_disease	obstetrics_and_gynecology | oncology	reproductive_system_disorder | skin_disorder	False	False	False	TRUE	LOW
MONDO:0006490	cancer | cancer	oncology|obstetrics_and_gynecology	reproductive_system_disorder | skin_disorder | lower_gastrointestinal_disorder	False	True	False	TRUE	HIGH
MONDO:0016095	cancer | other	obstetrics_and_gynecology | oncology	muscle_disorder|reproductive_system_disorder	False	True	False	FALSE	HIGH
MONDO:0001680	cancer | genital_disease | reproductive_system_disorder	obstetrics_and_gynecology | oncology	reproductive_system_disorder | lower_gastrointestinal_disorder	False	False	False	FALSE	LOW
MONDO:0006489	cancer|adrenal_gland_disease|other	oncology | obstetrics_and_gynecology | dermatology	reproductive_system_disorder | skin_disorder	False	True	False	FALSE	HIGH
MONDO:0001536	cancer | gynecological_disease	obstetrics_and_gynecology|oncology	reproductive_system_disorder | muscle_disorder	False	False	False	FALSE	LOW
MONDO:0016094	cancer|gynecological_cancers|reproductive_system_diseases|female_reproductive_system_diseases	obstetrics_and_gynecology|oncology	reproductive_system_disorder|gynecological_disorder	False	True	False	FALSE	HIGH
MONDO:0060774	| cancer | inflammatory_disease | other	obstetrics_and_gynecology|oncology	reproductive_system_disorder | lower_gastrointestinal_disorder	False	False	False	FALSE	LOW
MONDO:0006488	cancer | adrenal_gland_disease	obstetrics_and_gynecology | oncology	reproductive_system_disorder|lower_gastrointestinal_disorder	False	True	False	FALSE	VERY HIGH
MONDO:0015867	cancer | adrenal_gland_disease	obstetrics_and_gynecology|oncology	reproductive_system_disorder|lower_gastrointestinal_disorder	False	True	False	TRUE	HIGH
MONDO:0019007	neonatal_disorders | congenital_abnormality | rare_genetic_disorder | birth_defect | developmental_disorder | urogenital_disorder	obstetrics_and_gynecology | pediatric | genetics_and_genomics	reproductive_system_disorder | lower_gastrointestinal_disorder	False	False	False	FALSE	HIGH
MONDO:0002881	cancer|adrenal_gland_disease	obstetrics_and_gynecology|oncology	reproductive_system_disorder | other	False	True	False	FALSE	HIGH
MONDO:0006487	cancer|adrenal_gland_disease|inflammatory_disease|autoimmune_diseases	obstetrics_and_gynecology | oncology	reproductive_system_disorder | lower_gastrointestinal_disorder	False	True	False	FALSE	HIGH
MONDO:0003369	cancer | adrenal_gland_disease | other	obstetrics_and_gynecology | oncology	reproductive_system_disorder | muscle_disorder	False	True	False	FALSE	HIGH
MONDO:0011155	neurodegenerative_disease | metabolic_disorder | inflammatory_disease	neurology | genetics_and_genomics	muscle_disorder | spinal_disorder	False	False	False	FALSE	HIGH
MONDO:0002595	autoimmune_diseases|inflammatory_disease|allergy	pediatric | dermatology	immune_disorder | skin_disorder	True	False	False	TRUE	HIGH
MONDO:0000739	autoimmune_diseases|inflammatory_disease	otolaryngology | rhematology	nose_disorder | throat_disorder	True	False	False	TRUE	LOW
MONDO:0004624	cancer|adrenal_gland_disease	oncology | otolaryngology	throat_disorder|upper_gastrointestinal_disorder	False	True	False	FALSE	HIGH
MONDO:0007011	autoimmune_diseases|inflammatory_disease	gastroenterology | immunology | rheumatology | ophthalmology	immune_disorder | eye_disorder | blood_bone_marrow_disorder	True	False	False	FALSE	MEDIUM
MONDO:0006486	cancer | adrenal_gland_disease	oncology | ophthalmology	eye_disorder|skin_disorder	False	True	False	TRUE	HIGH
MONDO:0007355	neurodegenerative_disease|intellectual_disability|metabolic_disorder	neurology | genetics_and_genomics | pediatric | ophthalmology	eye_disorder | intellectual_disability | cleft_palate | joint_disorder | lower_gastrointestinal_disorder | upper_gastrointestinal_disorder | brain_disorder | spinal_disorder	False	False	False	FALSE	HIGH
MONDO:0003702	cancer | gynecologic_cancer	obstetrics_and_gynecology|oncology	reproductive_system_disorder | vascular_disorder	False	False	False	FALSE	MEDIUM
MONDO:0001843	cancer | reproductive_system_disease | pelvic_disorder	obstetrics_and_gynecology|oncology|gastroenterology|neurology|cardiology|hematology|dermatology|psychiatry|pediatric|renal medicine|pulmonology|rheumatology|endocrinology|genetics_and_genomics|urology	reproductive_system_disorder | muscle_disorder	False	False	False	FALSE	MEDIUM
MONDO:0004701	cancer | gynecological disorder	obstetrics_and_gynecology|gastroenterology|pediatric|oncology	lower_gastrointestinal_disorder|reproductive_system_disorder	False	False	False	TRUE	LOW
MONDO:0003626	cancer | uterine_ligament_serous_adenocarcinoma can also be categorized as a reproductive_system_disease however since that is not in the list, the best fitting category would be cancer.	oncology|obstetrics_and_gynecology	reproductive_system_disorder|lower_gastrointestinal_disorder|upper_gastrointestinal_disorder	False	True	False	FALSE	HIGH
MONDO:0003611	cancer | adrenal_gland_disease	genetics_and_genomics | obstetrics_and_gynecology | oncology	kidney_disorder | reproductive_system_disorder	False	False	False	FALSE	LOW
MONDO:0002740	cancer | adrenal_gland_disease | other	obstetrics_and_gynecology | oncology	reproductive_system_disorder | lower_gastrointestinal_disorder	False	True	False	FALSE	HIGH
MONDO:0003663	cancer | adrenal_gland_disease	obstetrics_and_gynecology|oncology	reproductive_system_disorder|lower_gastrointestinal_disorder	False	True	False	FALSE	HIGH
MONDO:0003384	cancer | uterine_disease | ligament_disease | adenocarcinoma	obstetrics_and_gynecology|oncology	reproductive_system_disorder | kidney_disorder	False	True	False	FALSE	HIGH
MONDO:0200000	cancer|uterine_cancer|gynecologic_cancer	obstetrics_and_gynecology|oncology	reproductive_system_disorder|lower_gastrointestinal_disorder	False	True	False	FALSE	MEDIUM
MONDO:0004936	gynecologic_condition|obstetric_complication	obstetrics_and_gynecology|gynecology	reproductive_system_disorder|lower_gastrointestinal_disorder	False	False	False	FALSE	HIGH
MONDO:0015843	metabolic_disorder | reproductive_system_disease | congenital_abnormality | genetic_condition	obstetrics_and_gynecology|pediatric	reproductive_system_disorder|uterine_condition|lower_reproductive_disorder|female_reproductive_disorder	False	False	False	FALSE	MEDIUM
MONDO:0016260	cancer | other	oncology|pediatric|obstetrics_and_gynecology	muscle_disorder|reproductive_system_disorder	False	True	False	FALSE	VERY HIGH
MONDO:0004221	cancer | adrenal_gland_disease | autoimmune_diseases | inflammatory_disease	obstetrics_and_gynecology|oncology	reproductive_system_disorder | vascular_disorder	False	True	False	FALSE	HIGH
MONDO:0003928	cancer | adrenal_gland_disease	obstetrics_and_gynecology|oncology	reproductive_system_disorder | muscle_disorder	False	True	False	FALSE	HIGH
MONDO:0001844	cancer | urological_disease | tumor	obstetrics_and_gynecology | oncology	muscle_disorder|reproductive_system_disorder	False	False	False	FALSE	MEDIUM
MONDO:0001845	cancer | other	obstetrics_and_gynecology | oncology	reproductive_system_disorder|muscle_disorder	False	False	False	FALSE	LOW
MONDO:0007886	cancer | gynecological_cancer | reproductive_system_disease	obstetrics_and_gynecology | oncology	reproductive_system_disorder | muscle_disorder	False	False	False	TRUE	MEDIUM
MONDO:0003782	cancer|adrenal_gland_disease|neoplastic_disease	obstetrics_and_gynecology|oncology	reproductive_system_disorder | muscle_disorder | other	False	True	False	FALSE	HIGH
MONDO:0001841	cancer | other	obstetrics_and_gynecology|oncology	reproductive_system_disorder|muscle_disorder	False	False	False	FALSE	MEDIUM
MONDO:0002923	cancer | cancer | other	obstetrics_and_gynecology|oncology	reproductive_system_disorder | bone_disorder	False	True	False	FALSE	HIGH
MONDO:0000553	cancer | endometrial carcinoma | other	obstetrics_and_gynecology|oncology	reproductive_system_disorder|lower_gastrointestinal_disorder	False	True	False	TRUE	HIGH
MONDO:0001842	cancer | gynecological disease	obstetrics_and_gynecology|oncology	reproductive_system_disorder | muscle_disorder | vascular_disorder	False	False	False	FALSE	HIGH
MONDO:0003704	"cancer | uterine_cancer | reproductive_system_disorder | female_reproductive_system_disorder | gynecological_disease | female_gynecological_disease 

 Corrected Answer: cancer | reproductive_system_disorder | female_reproductive_system_disorder | gynecological_disease"	obstetrics_and_gynecology|oncology	reproductive_system_disorder | muscle_disorder	False	False	False	FALSE	MEDIUM
MONDO:0004491	cancer | adrenal_gland_disease	obstetrics_and_gynecology|oncology	reproductive_system_disorder|lymphatic_disorder	False	True	False	TRUE	HIGH
MONDO:0004162	cancer | adrenal_gland_disease	obstetrics_and_gynecology | oncology	reproductive_system_disorder | muscle_disorder	False	False	False	FALSE	MEDIUM
MONDO:0016258	cancer|gynecological_cancer|reproductive_system_cancer	obstetrics_and_gynecology|oncology	reproductive_system_disorder | lower_gastrointestinal_disorder | upper_gastrointestinal_disorder	False	True	False	FALSE	MEDIUM
MONDO:0001846	| cancer | gynecological_cancer | obstetric_condition | benign_tumor | reproductive_system_disease	obstetrics_and_gynecology|oncology	reproductive_system_disorder | muscle_disorder	False	False	False	FALSE	MEDIUM
MONDO:0004386	cancer | uterine	obstetrics_and_gynecology | oncology	reproductive_system_disorder | lower_gastrointestinal_disorder	False	False	False	FALSE	MEDIUM
MONDO:0004161	cancer | reproductive_system_disorder	obstetrics_and_gynecology|oncology	reproductive_system_disorder | vascular_disorder	False	False	False	FALSE	MEDIUM
MONDO:0002878	cancer | uterine cancer | adenocarcinoma	obstetrics_and_gynecology|oncology	reproductive_system_disorder | lower_gastrointestinal_disorder | upper_gastrointestinal_disorder	False	True	False	FALSE	MEDIUM
MONDO:0001781	cancer | other	obstetrics_and_gynecology | oncology	reproductive_system_disorder | endocrine_disorder | lower_gastrointestinal_disorder	False	True	False	FALSE	LOW
MONDO:0003458	| cancer | adrenal_gland_disease | other | inflammatory_disease | autoimmune_diseases	obstetrics_and_gynecology | oncology	reproductive_system_disorder | other	False	False	False	FALSE	LOW
MONDO:0004172	cancer|adrenal_gland_disease	obstetrics_and_gynecology | oncology	reproductive_system_disorder | lower_gastrointestinal_disorder	False	True	False	FALSE	HIGH
MONDO:0004702	cancer | inflammatory_disease | autoimmune_diseases	obstetrics_and_gynecology | oncology	reproductive_system_disorder | lower_gastrointestinal_disorder	False	False	False	FALSE	MEDIUM
MONDO:0042487	cancer | urological_disease | gynecological_disease | cancer	obstetrics_and_gynecology|oncology	reproductive_system_disorder|lower_gastrointestinal_disorder	False	True	False	TRUE	MEDIUM
MONDO:0015845	metabolic_disorder|cancer|autoimmune_diseases|anemia	obstetrics_and_gynecology|pediatric|genetics_and_genomics	reproductive_system_disorder|blood_bone_marrow_disorder	False	False	False	FALSE	MEDIUM
MONDO:0008635	adrenal_gland_disease | autoimmune_diseases | cancer | inflammatory_disease	obstetrics_and_gynecology|pediatric|genetics_and_genomics	reproductive_system_disorder|uterine_anomalies_do_not_fit_into_multiple_categories	False	False	False	FALSE	MEDIUM
MONDO:0006484	cancer|breast_disease|hyperplasia	oncology | obstetrics_and_gynecology	reproductive_system_disorder|breast_disorder	False	False	False	FALSE	LOW
MONDO:0008634	inflammatory_disease | autoimmune_diseases | allergy	dermatology | allergy_and_immunology	skin_disorder | immune_disorder | vascular_disorder	False	False	False	TRUE	LOW
MONDO:0008632	autoimmune_diseases | allergy | inflammatory_disease	dermatology | allergy_and_immunology	immune_disorder | skin_disorder	False	False	False	FALSE	MEDIUM
MONDO:0006483	cancer | urothelial_dysplasia is a type of cancer of the urinary system	| urology | oncology | renal medicine	kidney_disorder|urinary_tract_disorder	False	False	False	FALSE	MEDIUM
MONDO:0008629	metabolic_disorder | urolithiasis	| genetics_and_genomics | urology | renal medicine | endocrinology | hematology	kidney_disorder | urinary_tract_disorder | endocrine_disorder	False	False	False	TRUE	MEDIUM
MONDO:0800408	adrenal_gland_disease | autoimmune_diseases | metabolic_disorder	pediatric | urology	kidney_disorder|reproductive_system_disorder	False	False	False	FALSE	LOW
MONDO:0009368	metabolic_disorder | adrenal_gland_disease	genetics_and_genomics | urology	kidney_disorder | urinary_tract_disorder	False	False	False	FALSE	MEDIUM
MONDO:0014049	adrenal_gland_disease | metabolic_disorder	genetics_and_genomics | urology	kidney_disorder|urinary_tract_disorder	False	False	False	FALSE	HIGH
MONDO:0010167	metabolic_disorder|adrenal_gland_disease	genetics_and_genomics | renal medicine | urology	kidney_disorder | urinary_tract_disorder	False	False	False	FALSE	MEDIUM
MONDO:0006001	inflammatory_disease | autoimmune_diseases	hematology | urology | renal medicine	kidney_disorder|urinary_tract_disorder	True	False	False	TRUE	HIGH
MONDO:0008630	neurodegenerative_disease | urinary_bladder_disorder | musculoskeletal_disease | urological_disorder | autoimmune_diseases	| renal medicine | urology |	kidney_disorder | urinary_tract_disorder	False	False	False	FALSE	HIGH
MONDO:0003439	| cancer | adrenal_gland_disease | other	oncology | urology	lower_gastrointestinal_disorder | urinary_tract_disorder	False	False	False	FALSE	MEDIUM
MONDO:0004272	inflammatory_disease | autoimmune_diseases	| renal medicine | urology	kidney_disorder | urinary_tract_disorder	True	False	False	TRUE	MEDIUM
MONDO:0004114	cancer | neuroendocrine_carcinoma | small_cell_neuroendocrine_carcinoma | urinary_bladder_disease | cancer	oncology | urology	kidney_disorder|urinary_tract_disorder|endocrine_disorder	False	True	False	FALSE	VERY HIGH
MONDO:0001373	cancer|adrenal_gland_disease	urology | oncology	kidney_disorder|urinary_tract_disorder	False	True	False	TRUE	HIGH
MONDO:0004040	| cancer | urological_disorders | neoplasm	| urology | oncology | renal medicine	kidney_disorder | urinary_tract_disorder	False	False	False	FALSE	LOW
MONDO:0001187	cancer | adrenal_gland_disease	oncology | urology	kidney_disorder|urinary_tract_disorder	False	True	False	TRUE	HIGH
MONDO:0001376	cancer | adrenal_gland_disease	oncology|urology	kidney_disorder | urinary_tract_disorder	False	True	False	TRUE	HIGH
MONDO:0032773	metabolic_disorder|neurodegenerative_disease	genetics_and_genomics | pediatric | other	kidney_disorder|urinary_tract_disorder	False	False	False	FALSE	HIGH
MONDO:0003565	cancer | urological_diseases	urology | oncology	lower_gastrointestinal_disorder | urinary_tract_disorder	False	True	False	FALSE	MEDIUM
MONDO:0002763	cancer | urological_cancer	oncology | urology	lower_gastrointestinal_disorder | urinary_tract_disorder	False	True	False	FALSE	HIGH
MONDO:0001730	adrenal_gland_disease|autoimmune_diseases|inflammatory_disease	urology|renal medicine	kidney_disorder|urinary_tract_disorder	False	False	False	TRUE	MEDIUM
MONDO:0043207	metabolic_disorder | neurodegenerative_disease | autoimmune_diseases | inflammatory_disease | anemia	pediatric | urology	kidney_disorder|urinary_tract_disorder	False	False	False	FALSE	HIGH
MONDO:0001721	urological_condition | pelvic_floor_dysfunction | neurogenic_bladder	| urology | renal medicine	kidney_disorder|urinary_tract_disorder	False	False	False	FALSE	MEDIUM
MONDO:0004909	inflammatory_disease | autoimmune_diseases	| urology | renal medicine	urinary_tract_disorder|reproductive_system_disorder	True	False	False	FALSE	LOW
MONDO:0004760	urological_disorder|genitourinary_disorder	urology | renal medicine	urinary_tract_disorder|reproductive_system_disorder	False	False	False	FALSE	HIGH
MONDO:0004826	metabolic_disorder|renal_disease	renal medicine | urology	kidney_disorder|urinary_tract_disorder	False	False	False	TRUE	MEDIUM
MONDO:0002222	cancer | tumor	urology|oncology|genetics_and_genomics	muscle_disorder|urinary_tract_disorder	False	False	False	FALSE	LOW
MONDO:0004042	cancer|inflammatory_disease	urology|oncology|general	kidney_disorder|urinary_tract_disorder	False	False	False	TRUE	MEDIUM
MONDO:0003387	cancer | adrenal_gland_disease	oncology | urology	kidney_disorder|urinary_tract_disorder	False	True	False	FALSE	VERY HIGH
MONDO:0004192	cancer|adrenal_gland_disease	oncology | urology	urinary_tract_disorder|reproductive_system_disorder	False	True	False	TRUE	HIGH
MONDO:0007009	metabolic disorder | urological disorder	renal medicine | urology	kidney_disorder | urinary_tract_disorder	False	False	False	TRUE	MEDIUM
MONDO:0008628	urogenital_disorder|renal_disorder	renal medicine | urology	kidney_disorder|urinary_tract_disorder	False	False	False	FALSE	MEDIUM
MONDO:0021960	autoimmune_diseases|inflammatory_disease	| urology | renal medicine	kidney_disorder | urinary_tract_disorder	True	False	False	TRUE	MEDIUM
MONDO:0001379	cancer | urinary_system_cancer | cancerous_tumors	urology|oncology	kidney_disorder | urinary_tract_disorder	False	True	False	FALSE	HIGH
MONDO:0003329	metabolic_disorder | inflammatory_disease	| urology | renal medicine	kidney_disorder|urinary_tract_disorder	False	False	False	TRUE	HIGH
MONDO:0001977	cancer | autoimmune_diseases | inflammatory_disease	oncology | urology | hematology	kidney_disorder | urinary_tract_disorder | lymphatic_disorder	False	True	False	FALSE	HIGH
MONDO:0008626	metabolic disorder | congenital_anomaly | kidney_disease	| urology | pediatric | genetics_and_genomics	kidney_disorder|urinary_tract_disorder	False	False	False	FALSE	MEDIUM
MONDO:0004517	inflammatory_disease | autoimmune_diseases | cancer	renal medicine | urology	kidney_disorder | urinary_tract_disorder	True	False	False	TRUE	MEDIUM
MONDO:0003502	cancer | urological_cancer	oncology | urology	kidney_disorder | urinary_tract_disorder	False	True	False	FALSE	HIGH
MONDO:0006482	cancer|urinary_system_disorder|small_cell_carcinoma	oncology | urology	kidney_disorder|urinary_tract_disorder	False	True	False	FALSE	VERY HIGH
MONDO:0001399	cancer|adrenal_gland_disease	renal medicine | urology | oncology	kidney_disorder|muscle_disorder|urinary_tract_disorder	False	False	False	FALSE	MEDIUM
MONDO:0004043	cancer | urological_disorder | urinary_system_disorder	renal medicine | urology	kidney_disorder|urinary_tract_disorder	False	False	False	FALSE	MEDIUM
MONDO:0008627	cancer | adrenal_gland_disease	oncology | urology	kidney_disorder|urinary_tract_disorder	False	True	False	FALSE	HIGH
MONDO:0003216	cancer | adrenal_gland_disease | other | inflammatory_disease | autoimmune_diseases | anemia	oncology | urology	kidney_disorder | urinary_tract_disorder	False	True	False	FALSE	HIGH
MONDO:0003084	metabolic_disorder|neurodegenerative_disease	neurology | renal medicine	kidney_disorder|muscle_disorder	False	False	False	TRUE	HIGH
MONDO:0009905	neurodegenerative_disease|mental_health_disorder	neurology | genetics_and_genomics	spinal_disorder | brain_disorder	False	False	False	FALSE	HIGH
MONDO:0018552	urachal sinus | cancer | inflammatory disease	| urology | renal medicine	kidney_disorder|urinary_tract_disorder	False	False	False	TRUE	MEDIUM
MONDO:0018553	urachal diverticulum | cancer	urology | renal medicine	lower_gastrointestinal_disorder|urinary_tract_disorder	False	False	False	FALSE	LOW
MONDO:0018844	| cancer | urological_disease | endocrine_disorder	| urology | renal medicine | pediatric	kidney_disorder|urinary_tract_disorder	False	False	False	FALSE	LOW
MONDO:0017075	"neurodegenerative_disease | spinal disorder | inflammatory_disease 

Corrected to match the format specified: 
neurodegenerative_disease|inflammatory_disease"	neurology | pediatric | orthopaedic	spinal_disorder|upper_gastrointestinal_disorder	False	False	False	FALSE	VERY HIGH
MONDO:0017068	neurodegenerative_disease | spina bifida aperta is generally categorized under congenital disorders so the best fitting category would be neurodegenerative_disease although it can also fit in other categories like inflammatory_disease |	neurology | pediatric | orthopaedic	spinal_disorder|upper_gastrointestinal_disorder	False	False	False	FALSE	HIGH
MONDO:0004621	cancer | upper_lip_cancer	oncology | otolaryngology	skin_disorder | upper_gastrointestinal_disorder	False	True	False	TRUE	MEDIUM
MONDO:0002130	autoimmune_diseases|inflammatory_disease	neurology | orthopaedic	muscle_disorder | nerve_disorder	True	False	False	FALSE	MEDIUM
MONDO:0008620	metabolic_disorder | genetic_condition	genetics_and_genomics | orthopaedic | pediatric	joint_disorder | bone_disorder	False	False	False	FALSE	MEDIUM
MONDO:0017476	metabolic_disorder | genetic disorder is not in the list but a similar fitting category is  neurodegenerative_disease	orthopaedic | endocrinology | genetics_and_genomics	muscle_disorder|joint_disorder	False	False	False	FALSE	LOW
MONDO:0010125	metabolic_disorder | congenital_abnormality	genetics_and_genomics | pediatric | otolaryngology	ear_disorder | eye_disorder | upper_gastrointestinal_disorder	False	False	False	FALSE	HIGH
MONDO:0004615	| cancer |	oncology | otolaryngology	teeth_disorder | upper_gastrointestinal_disorder	False	True	False	TRUE	HIGH
MONDO:0004503	cancer | neurodegenerative_disease | other	neurology|otolaryngology	brain_disorder|spinal_disorder	False	False	False	FALSE	HIGH
MONDO:0005398	cancer | upper_aerodigestive_neoplasm	oncology | otolaryngology	upper_gastrointestinal_disorder|throat_disorder|nose_disorder	False	True	False	TRUE	HIGH
MONDO:0020459	metabolic_disorder | anemia | inflammatory_disease	"hematology | genetics_and_genomics | 

( corrected response without extra spaces ) 
hematology | genetics_and_genomics |"	blood_bone_marrow_disorder|vascular_disorder	False	False	False	TRUE	HIGH
MONDO:0019607	autoimmune_diseases | inflammatory_disease	pediatric|rheumatology	joint_disorder | bone_disorder | immune_disorder	False	False	False	TRUE	HIGH
MONDO:0019397	neurodegenerative_disease | metabolic_disorder	genetics_and_genomics | hematology | neurology	blood_bone_marrow_disorder | spinal_disorder	False	False	False	FALSE	HIGH
MONDO:0020409	cardiovascular_disorder|univentricular_heart_with_single_atrio-ventricular_valve fits within cardiovascular_disorder	cardiology | pediatric	heart_disorder|vascular_disorder	False	False	False	FALSE	HIGH
MONDO:0015451	cardiovascular_disorder|univentricular_heart	cardiology | pediatric	heart_disorder | vascular_disorder	False	False	False	FALSE	VERY HIGH
MONDO:0010751	metabolic_disorder | autoimmune_diseases	dermatology | genetics_and_genomics	skin_disorder | eye_disorder	False	False	False	FALSE	NONE
MONDO:0003076	cancer|neurodegenerative_disease	pediatric | oncology | ophthalmology	eye_disorder|other	False	True	False	TRUE	MEDIUM
